,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
79645,49,5,0,0,202,1.0,0.09,0.06,19,0.08,0.07,0.94,1
79646,49,5,0,0,237,1.0,0.02,0.06,6,0.02,0.08,1.0,1
79647,24,9,207,50694,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79648,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.79,0.0,1
79649,24,9,272,1215,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79650,12,9,46,133,34,0.0,1.0,0.0,254,1.0,0.01,0.0,0
79651,65,9,81,0,4,0.0,0.25,0.5,15,0.06,0.01,0.0,0
79652,49,5,0,0,104,1.0,0.17,0.06,28,0.11,0.05,1.0,1
79653,63,5,0,0,300,1.0,0.04,0.05,11,0.04,0.06,1.0,1
79654,29,5,0,0,239,1.0,0.05,0.06,12,0.05,0.07,1.0,1
79655,24,9,223,160,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79656,54,9,745,327,1,0.0,1.0,0.0,68,1.0,0.0,0.0,0
79657,20,9,31924,0,1,0.0,1.0,0.0,57,0.06,0.89,0.0,0
79658,12,9,34,0,1,0.0,1.0,0.0,29,0.11,0.02,0.0,0
79659,24,9,271,8819,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79660,24,9,245,452,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79661,24,9,234,6409,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79662,54,9,1717,335,1,0.0,1.0,0.0,181,0.71,0.02,0.0,0
79663,52,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
79664,24,9,339,1405,28,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79665,44,1,0,0,409,0.07,0.0,1.0,1,0.0,1.0,0.08,1
79666,54,9,2116,403,1,0.0,1.0,0.0,49,0.19,0.06,0.57,0
79667,33,5,0,0,49,1.0,0.2,0.1,12,0.05,0.08,1.0,1
79668,16,5,0,0,131,1.0,0.06,0.06,1,0.0,0.06,1.0,1
79669,49,5,0,0,156,0.83,0.12,0.05,3,0.01,0.06,1.0,1
79670,54,9,5543,324,1,0.0,1.0,0.0,16,0.55,0.1,0.0,0
79671,54,9,103,402,1,0.0,1.0,0.0,122,0.59,0.05,0.0,0
79672,43,9,48,48,1,0.0,1.0,0.0,16,0.06,0.01,0.0,0
79673,24,9,201,24716,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79674,24,9,306,466,22,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79675,49,5,0,0,291,1.0,0.06,0.05,9,0.04,0.07,1.0,1
79676,49,5,0,0,185,1.0,0.03,0.06,5,0.02,0.08,0.94,1
79677,4,5,0,0,241,1.0,0.03,0.07,8,0.03,0.07,1.0,1
79678,49,5,0,0,165,0.99,0.05,0.07,9,0.04,0.06,1.0,1
79679,5,5,0,0,271,1.0,0.05,0.06,13,0.05,0.07,1.0,1
79680,20,9,334,0,2,0.0,1.0,0.0,18,1.0,0.0,0.0,1
79681,66,5,0,0,124,1.0,0.03,0.06,4,0.02,0.05,1.0,1
79682,24,9,244,3643,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79683,24,9,233,9212,37,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79684,12,9,44,131,76,0.0,0.99,0.03,242,0.95,0.01,0.0,0
79685,49,9,1,0,27,0.0,0.11,0.19,3,0.01,0.83,0.1,1
79686,12,9,46,131,71,0.0,0.99,0.03,240,0.94,0.01,0.0,0
79687,20,9,59,0,12,0.0,1.0,0.0,131,0.51,0.04,0.0,0
79688,15,9,1032,0,511,0.0,1.0,0.0,18,0.07,0.05,0.35,1
79689,24,9,201,2139,29,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79690,54,9,1015,278,1,0.0,1.0,0.0,60,0.46,0.07,0.01,0
79691,12,9,46,129,76,0.0,0.99,0.03,216,0.85,0.02,0.0,0
79692,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.74,0.0,1
79693,20,6,2131840,0,2,0.5,1.0,0.0,66,0.6,0.2,0.05,0
79694,24,9,199,1413,26,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79695,49,1,0,0,224,0.06,0.0,1.0,1,0.0,0.89,0.05,1
79696,12,9,42,42,4,0.0,1.0,0.0,121,0.97,0.02,0.0,0
79697,24,9,219,2367,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79698,24,9,160,2436,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79699,44,1,0,0,511,0.14,0.0,1.0,1,0.0,1.0,0.08,1
79700,49,5,0,0,127,1.0,0.11,0.08,14,0.05,0.07,1.0,1
79701,49,5,0,0,121,1.0,0.12,0.07,15,0.12,0.08,1.0,1
79702,24,9,238,2697,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79703,24,9,213,1395,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79704,49,1,0,0,2,0.0,0.5,1.0,1,0.0,0.86,0.0,1
79705,2,5,0,0,243,1.0,0.03,0.07,7,0.03,0.07,1.0,1
79706,33,5,0,0,202,1.0,0.01,0.06,8,0.03,0.07,1.0,1
79707,20,9,854,0,5,0.0,1.0,0.0,58,0.41,0.1,0.0,0
79708,49,5,0,0,67,1.0,0.34,0.04,23,0.09,0.04,1.0,1
79709,67,5,0,0,119,1.0,0.17,0.05,18,0.07,0.07,1.0,1
79710,24,9,234,313,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79711,4,5,0,0,274,1.0,0.03,0.06,8,0.03,0.08,1.0,1
79712,49,5,0,0,112,1.0,0.03,0.06,3,0.03,0.07,1.0,1
79713,66,5,0,0,125,1.0,0.02,0.06,2,0.01,0.07,1.0,1
79714,12,9,45,71,117,0.0,0.99,0.02,254,1.0,0.01,0.0,0
79715,24,9,279,8175,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79716,49,9,28,0,88,0.0,1.0,0.0,55,0.22,0.01,0.0,1
79717,24,9,319,930,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79718,24,9,314,1451,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79719,49,5,0,0,266,1.0,0.0,0.06,3,0.01,0.09,1.0,1
79720,49,9,105,146,1,0.0,1.0,0.0,5,1.0,0.0,0.0,0
79721,20,9,19,0,2,0.0,0.5,1.0,35,0.14,0.47,0.0,0
79722,54,9,1083,332,2,0.0,0.5,1.0,131,0.52,0.03,0.0,0
79723,60,9,1156,178017,1,0.0,1.0,0.0,8,0.03,0.07,0.8,0
79724,44,1,0,0,429,0.08,0.0,1.0,1,0.0,1.0,0.07,1
79725,24,9,313,1963,6,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79726,12,9,46,73,78,0.0,1.0,0.0,254,1.0,0.01,0.0,0
79727,24,9,236,13452,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79728,49,5,0,0,119,1.0,0.17,0.05,17,0.07,0.07,1.0,1
79729,47,2,0,0,204,0.0,0.01,0.07,2,0.01,0.09,0.0,1
79730,49,5,0,0,139,0.81,0.01,0.06,11,0.04,0.06,1.0,1
79731,24,9,226,292,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79732,24,9,211,1138,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79733,29,5,0,0,269,1.0,0.02,0.06,5,0.02,0.07,1.0,1
79734,48,5,0,0,124,1.0,0.02,0.06,5,0.02,0.06,1.0,1
79735,24,9,279,757,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79736,16,5,0,0,140,1.0,0.11,0.06,16,0.06,0.06,1.0,1
79737,24,9,169,2183,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79738,58,5,0,0,142,1.0,0.05,0.07,7,0.03,0.06,1.0,1
79739,24,9,201,667,21,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79740,63,5,0,0,216,1.0,0.04,0.07,20,0.08,0.06,1.0,1
79741,49,5,0,0,84,1.0,0.24,0.06,1,0.0,0.07,1.0,1
79742,14,9,8,0,1,0.0,1.0,0.0,125,1.0,0.0,0.0,1
79743,24,9,207,321,29,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79744,24,5,0,0,252,1.0,0.02,0.07,4,0.02,0.08,1.0,1
79745,49,1,0,0,234,0.0,0.07,0.07,17,0.07,0.09,0.0,1
79746,12,9,45,75,189,0.0,1.0,0.0,229,0.9,0.01,0.0,0
79747,24,9,218,13614,5,0.0,1.0,0.0,89,1.0,0.0,0.0,0
79748,20,9,495,0,1,0.0,1.0,0.0,39,0.02,0.11,0.0,0
79749,12,9,43,68,311,0.0,1.0,0.0,220,0.86,0.01,0.0,0
79750,54,9,763,488,1,0.0,1.0,0.0,138,0.39,0.02,0.0,0
79751,24,9,232,10041,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79752,67,5,0,0,293,1.0,0.06,0.06,18,0.07,0.07,1.0,1
79753,24,9,317,912,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79754,12,9,35,35,10,0.0,1.0,0.0,207,0.81,0.01,0.0,0
79755,24,9,212,39751,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79756,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
79757,49,1,0,0,144,0.0,0.12,0.06,33,0.13,0.05,0.0,1
79758,12,9,44,73,166,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79759,24,9,334,2510,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79760,24,9,302,258,2,0.0,1.0,0.0,240,0.94,0.01,0.0,0
79761,49,5,0,0,229,1.0,0.08,0.06,33,0.13,0.06,1.0,1
79762,24,9,160,1588,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79763,19,9,1507,4152,1,0.0,1.0,0.0,27,0.26,0.05,0.03,0
79764,24,9,211,323,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79765,12,9,45,107,262,0.0,1.0,0.0,254,1.0,0.01,0.0,0
79766,24,9,204,619,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79767,33,5,0,0,130,1.0,0.04,0.06,5,0.02,0.06,1.0,1
79768,32,5,0,0,56,1.0,0.09,0.09,13,0.05,0.08,1.0,1
79769,4,5,0,0,244,1.0,0.02,0.07,5,0.02,0.07,1.0,1
79770,37,5,0,0,261,1.0,0.01,0.06,2,0.01,0.07,1.0,1
79771,26,5,0,0,149,1.0,0.01,0.06,1,0.0,0.06,1.0,1
79772,2,5,0,0,276,1.0,0.03,0.05,8,0.03,0.05,1.0,1
79773,49,9,1,0,5,0.0,0.2,0.4,47,0.18,0.23,0.0,1
79774,20,9,8325,0,17,0.0,1.0,0.0,78,0.29,0.04,0.0,0
79775,24,9,146,21206,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79776,24,9,178,764,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79777,12,9,42,129,175,0.0,0.99,0.01,240,0.94,0.02,0.0,0
79778,60,5,0,0,67,1.0,0.21,0.06,62,0.24,0.02,1.0,1
79779,12,9,45,45,261,0.0,1.0,0.01,242,0.95,0.01,0.0,0
79780,24,9,337,3225,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79781,24,9,303,316,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79782,39,5,0,0,202,1.0,0.01,0.06,17,0.07,0.07,1.0,1
79783,49,1,0,0,251,0.0,0.02,0.06,5,0.02,0.08,0.0,1
79784,12,9,43,93,166,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79785,12,9,46,46,105,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79786,19,9,1237,2449,1,0.0,1.0,0.0,19,0.1,0.03,0.01,1
79787,12,9,45,155,171,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79788,24,9,246,525,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79789,12,9,44,70,230,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79790,24,1,0,0,1,0.0,1.0,0.0,79,1.0,0.0,0.0,0
79791,14,9,30,0,1,0.0,1.0,0.0,90,0.98,0.05,0.0,0
79792,24,9,224,682,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79793,35,5,0,0,273,1.0,0.06,0.06,16,0.06,0.06,1.0,1
79794,24,9,236,909,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79795,67,5,0,0,141,1.0,0.13,0.04,18,0.07,0.05,1.0,1
79796,49,9,1,0,32,0.0,0.62,0.09,20,0.08,0.18,0.0,1
79797,24,9,222,22756,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79798,54,9,723,333,1,0.0,1.0,0.0,133,0.51,0.04,0.0,0
79799,49,1,0,0,449,0.05,0.0,1.0,1,0.0,1.0,0.08,1
79800,20,9,334,0,2,0.0,1.0,0.0,14,1.0,0.0,0.0,1
79801,17,5,0,0,149,1.0,0.08,0.05,6,0.02,0.07,1.0,1
79802,54,9,13743,1390,1,0.0,1.0,0.0,173,0.98,0.03,0.0,0
79803,12,9,43,128,38,0.0,1.0,0.0,162,0.64,0.01,0.0,0
79804,49,9,105,147,1,0.0,1.0,0.0,224,0.88,0.01,0.0,0
79805,14,9,8,0,1,0.0,1.0,0.0,71,1.0,0.0,0.0,1
79806,24,9,303,440,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79807,19,9,241,773,1,0.0,1.0,0.0,48,0.2,0.02,0.0,0
79808,13,2,0,0,109,0.0,0.07,0.06,8,0.03,0.07,0.0,1
79809,65,9,183,0,8,0.0,0.88,0.25,28,0.11,0.01,0.0,0
79810,12,9,45,139,149,0.0,0.99,0.01,228,0.89,0.02,0.0,0
79811,12,9,44,128,41,0.0,1.0,0.0,254,1.0,0.01,0.0,0
79812,17,5,0,0,121,1.0,0.17,0.06,20,0.08,0.06,1.0,1
79813,24,9,224,12884,10,0.0,1.0,0.0,138,1.0,0.0,0.0,0
79814,12,9,46,46,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79815,14,9,8,0,1,0.0,1.0,0.0,2,1.0,0.0,0.0,1
79816,49,5,0,0,293,1.0,0.02,0.05,6,0.02,0.07,1.0,1
79817,24,9,186,33722,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79818,18,5,0,0,39,0.95,0.44,0.1,17,0.07,0.06,1.0,1
79819,66,5,0,0,139,1.0,0.11,0.06,2,0.01,0.07,1.0,1
79820,49,5,0,0,121,1.0,0.02,0.06,7,0.03,0.09,1.0,1
79821,54,9,1496,391,1,0.0,1.0,0.0,50,0.2,0.07,0.63,0
79822,12,9,31,91,1,0.0,1.0,0.0,209,0.94,0.01,0.0,0
79823,28,5,0,0,208,1.0,0.02,0.06,6,0.02,0.07,1.0,1
79824,12,9,45,132,166,0.0,0.99,0.01,236,0.93,0.02,0.0,0
79825,24,9,212,783,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79826,24,9,235,3522,28,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79827,33,5,0,0,251,1.0,0.08,0.06,20,0.08,0.07,1.0,1
79828,24,9,223,431,9,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79829,54,9,631,333,1,0.0,1.0,0.0,155,0.97,0.06,0.0,0
79830,24,1,0,0,1,0.0,1.0,0.0,214,1.0,0.0,0.0,0
79831,24,9,234,2507,7,0.0,1.0,0.0,250,0.98,0.01,0.0,0
79832,49,5,0,0,138,1.0,0.07,0.06,27,0.11,0.06,1.0,1
79833,24,9,347,1262,18,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79834,38,1,0,0,154,0.0,0.01,0.07,2,0.01,0.07,0.0,1
79835,69,5,0,0,229,1.0,0.07,0.07,15,0.06,0.08,1.0,1
79836,49,5,0,0,284,1.0,0.04,0.06,10,0.04,0.06,1.0,1
79837,49,5,0,0,264,1.0,0.04,0.06,15,0.06,0.08,1.0,1
79838,24,9,323,6043,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79839,7,5,0,0,112,1.0,0.12,0.06,12,0.05,0.06,1.0,1
79840,24,9,218,1100,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79841,54,9,3438,381,1,0.0,1.0,0.0,245,0.92,0.17,0.0,0
79842,24,9,241,397,14,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79843,24,9,242,392,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79844,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.74,0.0,1
79845,12,9,42,42,9,0.0,1.0,0.0,89,1.0,0.0,0.0,0
79846,24,9,194,315,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79847,18,9,6,221,2,0.0,0.5,1.0,8,0.03,0.03,0.0,0
79848,23,4,0,0,1,0.0,1.0,0.0,1,0.0,0.4,0.0,1
79849,24,9,232,5357,1,0.0,1.0,0.0,252,0.99,0.01,0.0,0
79850,24,9,314,269,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79851,15,9,1032,0,89,0.0,1.0,0.0,255,1.0,0.0,0.0,1
79852,49,5,0,0,141,1.0,0.03,0.06,13,0.05,0.06,1.0,1
79853,54,9,1119,327,1,0.0,1.0,0.0,147,0.87,0.02,0.0,0
79854,24,9,375,346,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79855,49,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
79856,18,9,5,136,1,0.0,1.0,0.0,11,0.05,0.02,0.01,0
79857,49,5,0,0,213,1.0,0.01,0.07,3,0.01,0.08,1.0,1
79858,24,9,184,707,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79859,15,9,8,0,1,0.0,1.0,0.0,1,1.0,0.0,0.0,1
79860,24,9,352,1701,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79861,20,5,0,0,16,1.0,0.44,0.12,51,0.22,0.02,1.0,1
79862,49,5,0,0,188,1.0,0.1,0.05,18,0.07,0.05,1.0,1
79863,24,9,200,1987,17,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79864,12,9,45,76,110,0.0,1.0,0.0,223,0.87,0.01,0.0,0
79865,24,5,0,0,44,1.0,0.36,0.09,61,0.24,0.02,1.0,1
79866,49,9,105,147,2,0.0,0.5,1.0,250,0.98,0.01,0.0,0
79867,24,9,225,11723,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79868,24,9,227,241,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79869,14,9,8,0,1,0.0,1.0,0.0,7,1.0,0.0,0.0,1
79870,12,9,42,42,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79871,54,9,1567,334,1,0.0,1.0,0.0,38,0.47,0.05,0.0,0
79872,14,9,8,0,1,0.0,1.0,0.0,39,1.0,0.0,0.0,1
79873,24,9,232,1819,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79874,24,5,0,0,245,1.0,0.08,0.06,20,0.08,0.06,1.0,1
79875,12,9,46,130,76,0.0,0.97,0.04,240,0.94,0.01,0.0,0
79876,24,9,211,2625,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79877,69,5,0,0,128,1.0,0.03,0.07,4,0.02,0.07,1.0,1
79878,49,5,0,0,250,1.0,0.02,0.06,12,0.05,0.08,1.0,1
79879,12,9,45,73,216,0.0,1.0,0.01,240,0.94,0.02,0.0,0
79880,15,9,1032,0,366,0.0,1.0,0.0,255,1.0,0.0,0.0,1
79881,30,5,0,0,147,1.0,0.07,0.05,11,0.04,0.05,1.0,1
79882,24,9,209,4624,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79883,15,9,520,0,441,0.0,1.0,0.0,241,1.0,0.0,0.0,1
79884,49,5,0,0,103,1.0,0.02,0.07,18,0.07,0.07,1.0,1
79885,24,9,208,330,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79886,49,5,0,0,217,1.0,0.02,0.06,17,0.07,0.09,1.0,1
79887,2,1,0,0,249,0.0,0.02,0.07,6,0.02,0.08,0.0,1
79888,14,9,18,0,1,0.0,1.0,0.0,253,1.0,0.0,0.0,1
79889,15,9,1032,0,511,0.0,1.0,0.0,85,0.37,0.01,0.0,1
79890,15,9,1032,0,97,0.0,1.0,0.0,97,0.38,0.02,0.0,1
79891,24,9,289,11002,19,0.0,1.0,0.0,255,1.0,0.0,0.01,0
79892,24,9,206,471,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79893,54,9,1322,330,1,0.0,1.0,0.0,80,0.71,0.05,0.02,0
79894,49,5,0,0,61,1.0,0.02,0.1,18,0.07,0.07,1.0,1
79895,24,9,246,5480,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79896,44,9,59,0,23,0.13,0.04,0.7,1,0.01,0.24,0.05,0
79897,49,5,0,0,107,1.0,0.11,0.06,12,0.05,0.05,1.0,1
79898,24,9,212,566,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79899,49,5,0,0,194,1.0,0.03,0.06,18,0.07,0.07,1.0,1
79900,49,5,0,0,249,1.0,0.01,0.06,2,0.01,0.09,1.0,1
79901,54,9,2526,335,1,0.0,1.0,0.0,133,0.42,0.05,0.0,0
79902,26,1,0,0,145,0.0,0.11,0.06,16,0.06,0.05,0.0,1
79903,49,5,0,0,110,1.0,0.03,0.07,19,0.07,0.06,1.0,1
79904,24,9,321,1259,16,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79905,54,9,1422,327,1,0.0,1.0,0.0,140,0.54,0.03,0.01,0
79906,15,9,520,0,403,0.0,1.0,0.0,255,1.0,0.0,0.0,1
79907,49,5,0,0,178,1.0,0.06,0.07,10,0.04,0.06,1.0,1
79908,44,4,0,0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,1
79909,49,1,0,0,78,0.0,0.15,0.06,12,0.05,0.06,0.0,1
79910,41,5,0,0,156,1.0,0.15,0.05,24,0.09,0.05,1.0,1
79911,24,9,315,515,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79912,54,9,1543,336,2,0.0,1.0,0.0,123,0.49,0.03,0.01,0
79913,24,9,317,1528,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79914,54,9,1488,364,1,0.0,1.0,0.0,178,0.64,0.04,0.0,0
79915,20,9,12,0,1,0.0,1.0,0.0,102,0.06,0.75,0.01,0
79916,54,9,1092,326,1,0.0,1.0,0.0,199,0.78,0.02,0.0,0
79917,24,5,0,0,27,1.0,0.44,0.15,60,0.24,0.02,1.0,1
79918,12,9,45,45,143,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79919,24,9,214,1400,44,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79920,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
79921,33,5,0,0,137,1.0,0.11,0.06,5,0.02,0.08,1.0,1
79922,49,5,0,0,158,1.0,0.13,0.06,4,0.02,0.07,1.0,1
79923,2,5,0,0,212,1.0,0.02,0.05,5,0.02,0.05,1.0,1
79924,20,9,10389,0,5,0.0,1.0,0.0,67,0.26,0.02,0.7,0
79925,68,5,0,0,274,1.0,0.03,0.06,9,0.04,0.06,1.0,1
79926,54,9,713,401,1,0.0,1.0,0.0,45,0.55,0.14,0.03,0
79927,24,9,288,337,31,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79928,17,5,0,0,93,1.0,0.11,0.08,10,0.04,0.06,1.0,1
79929,32,5,0,0,144,1.0,0.11,0.06,4,0.02,0.08,1.0,1
79930,6,5,0,0,103,1.0,0.08,0.06,8,0.03,0.06,1.0,1
79931,24,9,303,746,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79932,14,9,8,0,1,0.0,1.0,0.0,17,1.0,0.0,0.0,1
79933,12,9,98,41,3,0.0,1.0,0.0,23,0.66,0.09,0.0,0
79934,24,9,201,539,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79935,2,5,0,0,227,1.0,0.03,0.07,7,0.03,0.08,1.0,1
79936,24,9,214,185,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79937,49,5,0,0,257,1.0,0.09,0.05,22,0.11,0.07,0.93,1
79938,66,2,0,0,136,0.0,0.12,0.06,16,0.06,0.06,0.0,1
79939,24,9,54540,8314,5,0.0,0.8,0.4,67,1.0,0.0,0.0,1
79940,42,5,0,0,300,1.0,0.08,0.05,25,0.1,0.05,1.0,1
79941,54,9,1052,333,1,0.0,1.0,0.0,150,0.65,0.05,0.0,0
79942,24,9,217,7184,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79943,24,9,233,922,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79944,60,5,0,0,93,1.0,0.23,0.04,11,0.04,0.06,1.0,1
79945,24,9,216,74301,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79946,12,9,42,40,1,0.0,1.0,0.0,70,0.69,0.02,0.0,0
79947,24,9,236,817,36,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79948,8,5,0,0,240,1.0,0.04,0.06,8,0.03,0.07,1.0,1
79949,20,5,0,0,29,1.0,0.59,0.07,44,0.46,0.05,1.0,1
79950,24,9,227,771,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79951,49,5,0,0,136,1.0,0.1,0.06,14,0.36,0.1,1.0,1
79952,49,9,1,0,20,0.0,0.2,0.15,4,0.02,0.62,0.0,1
79953,12,9,45,82,250,0.0,1.0,0.0,254,1.0,0.01,0.0,0
79954,5,1,0,0,249,0.0,0.02,0.07,5,0.02,0.08,0.0,1
79955,49,1,0,0,257,0.0,0.05,0.06,12,0.05,0.07,0.0,1
79956,49,5,0,0,216,1.0,0.07,0.06,2,0.01,0.08,1.0,1
79957,49,5,0,0,267,1.0,0.02,0.06,17,0.07,0.07,1.0,1
79958,20,9,16787,0,11,0.0,1.0,0.0,60,1.0,0.0,0.0,0
79959,14,9,8,0,1,0.0,1.0,0.0,84,1.0,0.0,0.0,1
79960,24,9,206,688,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79961,60,5,0,0,234,1.0,0.07,0.06,17,0.07,0.07,1.0,1
79962,26,5,0,0,150,1.0,0.13,0.06,20,0.08,0.06,1.0,1
79963,49,5,0,0,135,1.0,0.04,0.06,6,0.04,0.07,1.0,1
79964,24,9,395,9079,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79965,20,9,12,0,2,0.0,1.0,0.0,41,0.15,0.57,0.0,0
79966,20,9,641,0,1,0.0,1.0,0.0,76,0.16,0.09,0.0,0
79967,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
79968,44,9,145,105,1,0.0,1.0,0.0,2,0.01,0.63,0.0,0
79969,39,1,0,0,268,0.0,0.03,0.07,8,0.03,0.09,0.0,1
79970,68,5,0,0,234,1.0,0.07,0.06,16,0.06,0.07,1.0,1
79971,19,9,315,1054,1,0.0,1.0,0.0,47,0.18,0.03,0.01,0
79972,20,9,59,0,7,0.0,0.86,0.29,51,0.2,0.03,0.0,0
79973,24,9,323,1444,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
79974,24,9,300,934,7,0.0,1.0,0.0,237,1.0,0.0,0.0,0
79975,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
79976,18,9,6,147,1,0.0,1.0,0.0,6,0.04,0.04,0.01,0
79977,14,9,8,0,1,0.0,1.0,0.0,196,1.0,0.0,0.0,1
79978,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.61,0.0,0
79979,15,9,1032,0,78,0.0,1.0,0.0,78,0.31,0.02,0.0,1
79980,49,1,0,0,1,0.0,1.0,0.0,1,0.09,1.0,0.0,1
