,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
72381,14,9,30,0,1,0.0,1.0,0.0,131,1.0,0.0,0.0,4
72382,24,9,219,857,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72383,15,9,8,0,1,0.0,1.0,0.0,5,1.0,0.0,0.0,1
72384,49,1,0,0,108,0.0,0.12,0.06,11,0.04,0.08,0.0,0
72385,12,9,44,74,99,0.0,1.0,0.0,223,0.87,0.01,0.0,4
72386,49,5,0,0,147,1.0,0.11,0.05,4,0.06,0.16,1.0,0
72387,24,9,345,246,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72388,44,1,0,0,315,0.1,0.0,1.0,1,0.0,1.0,0.09,1
72389,12,9,44,73,248,0.0,1.0,0.0,254,1.0,0.01,0.0,4
72390,18,5,0,0,105,1.0,0.15,0.06,3,0.01,0.07,1.0,0
72391,12,9,46,92,312,0.0,1.0,0.01,233,0.91,0.01,0.0,4
72392,54,9,1067,329,1,0.0,1.0,0.0,80,0.39,0.04,0.0,4
72393,24,9,316,1432,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72394,24,9,210,3229,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72395,18,5,0,0,46,1.0,0.37,0.09,77,0.3,0.02,1.0,0
72396,24,9,237,617,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72397,24,5,0,0,43,1.0,0.35,0.09,66,0.26,0.02,1.0,0
72398,24,9,304,421,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72399,24,9,151,21714,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72400,8,1,0,0,222,0.0,0.05,0.07,11,0.04,0.07,0.0,0
72401,59,5,0,0,296,1.0,0.06,0.05,13,0.05,0.07,1.0,0
72402,20,9,965,0,9,0.0,1.0,0.0,65,0.49,0.02,0.0,4
72403,12,9,44,133,66,0.0,1.0,0.0,238,0.93,0.02,0.0,4
72404,13,2,0,0,249,0.0,0.04,0.07,9,0.04,0.07,0.0,0
72405,20,9,334,0,1,0.0,1.0,0.0,66,0.83,0.25,0.17,2
72406,30,5,0,0,118,1.0,0.01,0.07,1,0.0,0.08,1.0,0
72407,20,9,334,0,1,0.0,1.0,0.0,15,1.0,0.0,0.0,2
72408,44,9,1,0,19,0.0,0.16,0.11,3,0.01,0.07,0.0,1
72409,49,5,0,0,144,1.0,0.07,0.06,7,0.03,0.07,1.0,0
72410,5,5,0,0,126,1.0,0.03,0.07,19,0.07,0.07,1.0,0
72411,49,5,0,0,148,1.0,0.08,0.05,3,0.01,0.07,1.0,0
72412,15,9,1032,0,172,0.0,1.0,0.0,172,0.67,0.01,0.0,0
72413,32,5,0,0,133,1.0,0.03,0.06,17,0.07,0.07,1.0,0
72414,24,9,333,7345,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72415,12,9,46,76,212,0.0,1.0,0.0,250,0.98,0.01,0.0,4
72416,18,5,0,0,43,0.98,0.26,0.12,42,0.16,0.05,1.0,0
72417,60,5,0,0,8,1.0,0.62,0.25,25,0.1,0.07,1.0,0
72418,49,5,0,0,101,1.0,0.17,0.06,4,0.02,0.07,1.0,0
72419,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
72420,29,5,0,0,107,1.0,0.19,0.07,7,0.03,0.08,1.0,0
72421,24,9,281,9644,23,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72422,19,9,1435,4152,1,0.0,1.0,0.0,60,0.26,0.02,0.0,4
72423,13,5,0,0,203,1.0,0.06,0.06,14,0.05,0.07,1.0,0
72424,44,9,6601,0,18,0.17,0.06,0.61,1,0.01,0.21,0.05,4
72425,54,9,2803,328,1,0.0,1.0,0.0,188,0.74,0.02,0.0,4
72426,20,9,334,0,1,0.0,1.0,0.0,13,1.0,0.0,0.0,2
72427,20,9,748,0,1,0.0,1.0,0.0,61,0.13,0.03,0.0,4
72428,4,9,13,37,1,0.0,1.0,0.0,1,0.0,0.02,0.0,4
72429,49,5,0,0,293,1.0,0.02,0.05,6,0.02,0.08,1.0,0
72430,24,9,309,7356,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72431,49,5,0,0,111,1.0,0.11,0.05,12,0.07,0.06,1.0,0
72432,44,1,0,0,485,0.08,0.0,0.95,1,0.0,0.91,0.11,1
72433,6,5,0,0,116,1.0,0.12,0.06,14,0.05,0.05,1.0,0
72434,37,5,0,0,261,1.0,0.03,0.05,9,0.04,0.05,1.0,0
72435,49,1,0,0,71,0.01,0.01,1.0,1,0.0,0.31,0.0,1
72436,20,9,1766,0,2,0.0,1.0,0.0,58,0.34,0.02,0.0,4
72437,24,5,0,0,2,0.5,1.0,0.0,255,1.0,0.0,0.01,4
72438,24,9,377,370,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72439,49,9,105,105,1,0.0,1.0,0.0,252,0.99,0.01,0.0,4
72440,20,9,334,0,1,0.0,1.0,0.0,47,1.0,0.0,0.0,2
72441,53,5,0,0,138,1.0,0.09,0.07,13,0.05,0.06,1.0,0
72442,49,9,1,0,8,0.0,1.0,0.0,79,0.31,0.11,0.0,1
72443,23,5,0,0,148,1.0,0.14,0.05,14,0.05,0.06,1.0,0
72444,49,9,1,0,138,0.0,0.73,0.04,146,0.57,0.05,0.0,1
72445,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.52,0.0,1
72446,49,5,0,0,297,1.0,0.03,0.06,8,0.03,0.07,1.0,0
72447,24,9,316,1373,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72448,49,9,1,74,30,0.0,0.3,0.13,9,0.04,0.77,0.16,1
72449,49,5,0,0,133,1.0,0.03,0.06,2,0.01,0.09,1.0,0
72450,24,9,341,1164,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72451,14,9,8,0,1,0.0,1.0,0.0,116,1.0,0.0,0.0,1
72452,58,5,0,0,264,1.0,0.06,0.05,16,0.06,0.05,1.0,0
72453,4,5,0,0,291,1.0,0.05,0.05,10,0.04,0.07,1.0,0
72454,49,1,0,0,248,0.04,0.0,1.0,1,0.0,0.97,0.04,1
72455,24,9,329,575,4,0.25,1.0,0.0,255,1.0,0.0,0.0,4
72456,6,5,0,0,102,1.0,0.02,0.05,2,0.01,0.05,1.0,0
72457,14,9,18,0,1,0.0,1.0,0.0,36,1.0,0.0,0.0,1
72458,54,9,1377,328,1,0.0,1.0,0.0,117,0.66,0.03,0.0,4
72459,49,1,0,0,119,0.07,0.01,1.0,1,0.0,0.69,0.03,1
72460,56,5,0,0,227,1.0,0.07,0.06,20,0.08,0.06,1.0,0
72461,18,9,9,141,1,0.0,1.0,0.0,6,0.04,0.08,0.0,4
72462,49,9,1,0,102,0.0,0.64,0.06,125,0.49,0.06,0.0,1
72463,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72464,49,5,0,0,45,1.0,0.2,0.13,9,0.04,0.08,1.0,0
72465,54,9,789,331,1,0.0,1.0,0.0,115,0.4,0.06,0.0,4
72466,44,9,145,105,1,0.0,1.0,0.0,1,0.01,0.66,0.0,4
72467,49,5,0,0,143,1.0,0.03,0.06,22,0.09,0.06,1.0,0
72468,11,9,48,496,58,0.0,0.02,0.03,3,0.01,0.01,0.0,4
72469,68,5,0,0,257,1.0,0.04,0.05,9,0.04,0.05,1.0,0
72470,24,9,223,1587,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72471,24,9,54540,8314,3,0.0,1.0,0.0,62,1.0,0.0,0.02,0
72472,24,9,164,2365,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72473,12,9,30,30,1,0.0,1.0,0.0,240,0.94,0.01,0.0,4
72474,12,9,43,43,127,0.0,0.99,0.02,254,1.0,0.01,0.0,4
72475,24,9,261,8306,7,0.0,1.0,0.0,81,1.0,0.0,0.0,4
72476,20,9,59,0,12,0.0,1.0,0.0,58,0.5,0.08,0.0,4
72477,12,9,45,74,202,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72478,24,9,300,1524,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72479,24,1,0,0,1,0.0,1.0,0.0,80,0.85,0.04,0.0,4
72480,24,9,350,4404,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72481,44,9,516,4,339,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72482,12,9,44,132,289,0.0,1.0,0.01,219,0.86,0.01,0.0,4
72483,57,4,0,0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,1
72484,24,9,340,337,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72485,54,9,884,334,1,0.0,1.0,0.0,119,0.42,0.02,0.0,4
72486,49,9,28,0,79,0.0,1.0,0.0,46,0.18,0.01,0.0,0
72487,6,1,0,0,147,0.0,0.12,0.05,18,0.07,0.05,0.0,0
72488,49,5,0,0,121,1.0,0.09,0.05,11,0.04,0.04,1.0,0
72489,54,9,1375,329,1,0.0,1.0,0.0,246,0.97,0.02,0.0,4
72490,24,9,258,2194,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72491,18,5,0,0,1,1.0,1.0,0.0,2,1.0,0.0,1.0,4
72492,24,5,0,0,22,1.0,0.36,0.18,48,0.26,0.02,0.99,0
72493,49,5,0,0,125,1.0,0.06,0.06,26,0.1,0.05,1.0,0
72494,20,5,0,0,27,1.0,0.19,0.15,40,0.16,0.04,1.0,0
72495,49,5,0,0,126,1.0,0.16,0.07,20,0.08,0.08,1.0,0
72496,24,4,21048,8314,2,0.0,1.0,0.0,255,1.0,0.0,0.01,0
72497,12,9,43,43,239,0.0,1.0,0.01,254,1.0,0.01,0.0,4
72498,56,5,0,0,234,1.0,0.07,0.06,16,0.06,0.07,1.0,0
72499,24,9,161,7878,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72500,24,9,235,1452,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72501,49,5,0,0,223,1.0,0.02,0.06,6,0.02,0.06,1.0,0
72502,24,9,309,1112,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72503,20,9,0,5134218,1,0.0,1.0,0.0,64,0.25,0.02,0.75,4
72504,24,9,318,6250,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72505,49,5,0,0,104,0.99,0.05,0.07,6,0.02,0.06,1.0,0
72506,54,9,2420,328,1,0.0,1.0,0.0,193,0.55,0.07,0.0,4
72507,29,5,0,0,164,1.0,0.1,0.07,16,0.06,0.07,1.0,0
72508,43,9,48,48,1,0.0,1.0,0.0,73,0.88,0.04,0.0,4
72509,20,9,1556,0,6,0.17,1.0,0.0,41,0.26,0.03,0.01,4
72510,24,9,246,866032,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72511,49,5,0,0,101,1.0,0.01,0.07,8,0.03,0.07,1.0,0
72512,54,9,2485,326,2,0.0,0.5,1.0,32,0.13,0.47,0.0,4
72513,39,5,0,0,32,1.0,0.44,0.19,14,0.05,0.09,1.0,0
72514,13,5,0,0,103,1.0,0.17,0.07,17,0.07,0.07,1.0,0
72515,49,1,0,0,114,0.0,0.1,0.07,11,0.12,0.09,0.0,0
72516,24,9,272,10936,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72517,49,5,0,0,10,1.0,0.2,0.5,9,0.04,0.09,1.0,0
72518,28,1,0,0,246,0.0,0.08,0.06,19,0.07,0.07,0.0,0
72519,24,9,309,828,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72520,24,7,147,0,2,0.5,1.0,0.0,255,1.0,0.0,0.01,4
72521,24,9,54540,8314,5,0.2,1.0,0.0,255,1.0,0.0,0.01,0
72522,24,9,206,6285,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72523,24,9,212,5396,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72524,20,9,209,0,1,0.0,1.0,0.0,53,0.8,0.4,0.0,4
72525,24,9,322,1519,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72526,14,9,30,0,2,0.0,0.5,1.0,2,0.01,0.01,0.0,4
72527,12,9,43,107,6,0.0,1.0,0.0,249,0.98,0.01,0.0,4
72528,24,9,197,2543,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72529,49,1,0,0,144,0.0,0.12,0.06,18,0.07,0.05,0.0,0
72530,49,5,0,0,107,1.0,0.01,0.08,12,0.05,0.07,1.0,0
72531,68,5,0,0,272,1.0,0.03,0.06,7,0.03,0.07,1.0,0
72532,24,9,319,392,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72533,44,9,6601,0,17,0.06,0.06,0.24,1,0.01,0.08,0.01,4
72534,24,9,323,280,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72535,49,9,1,0,16,0.0,1.0,0.0,16,0.19,0.06,0.0,1
72536,54,9,900,329,2,0.0,0.5,1.0,9,0.04,0.63,0.0,4
72537,24,9,338,1481,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72538,44,9,1,0,152,0.0,0.01,0.05,2,0.01,0.05,0.0,1
72539,54,9,597,391,1,0.0,1.0,0.0,93,0.36,0.05,0.24,4
72540,49,5,0,0,291,1.0,0.04,0.05,6,0.02,0.07,1.0,0
72541,14,9,8,0,1,0.0,1.0,0.0,94,1.0,0.0,0.0,1
72542,24,9,206,2337,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72543,41,5,0,0,132,1.0,0.11,0.05,2,0.01,0.07,1.0,0
72544,54,9,1538,332,1,0.0,1.0,0.0,230,0.93,0.13,0.0,4
72545,24,9,226,10699,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72546,41,1,0,0,104,0.0,0.01,0.08,1,0.0,0.07,0.0,0
72547,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
72548,54,9,1074,377,1,0.0,1.0,0.0,122,0.91,0.06,0.0,4
72549,31,5,0,0,115,1.0,0.1,0.06,12,0.05,0.05,1.0,0
72550,20,9,10389,0,21,0.0,1.0,0.0,63,0.29,0.02,0.0,4
72551,49,10,0,0,1,1.0,1.0,0.0,1,0.03,0.75,0.78,1
72552,44,9,147,0,5,0.0,0.2,0.6,1,0.0,0.38,0.0,4
72553,54,9,743,359,1,0.0,1.0,0.0,78,0.42,0.03,0.0,4
72554,15,9,1032,0,199,0.0,1.0,0.0,199,0.78,0.01,0.0,0
72555,33,1,0,0,1,0.0,1.0,0.0,2,0.01,1.0,0.0,1
72556,24,9,306,913,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72557,35,5,0,0,57,1.0,0.07,0.09,4,0.02,0.07,1.0,0
72558,24,9,335,3200,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72559,4,5,0,0,236,1.0,0.02,0.07,5,0.02,0.07,1.0,0
72560,49,5,0,0,103,1.0,0.07,0.06,18,0.07,0.05,1.0,0
72561,24,9,297,811,7,0.0,1.0,0.0,254,1.0,0.0,0.0,4
72562,49,5,0,0,188,1.0,0.1,0.06,13,0.27,0.18,0.71,0
72563,58,5,0,0,261,1.0,0.07,0.06,17,0.07,0.07,1.0,0
72564,66,2,0,0,122,0.0,0.15,0.07,18,0.07,0.07,0.0,0
72565,24,9,307,2698,4,0.0,1.0,0.0,116,0.9,0.02,0.0,4
72566,11,1,0,0,233,0.0,0.03,0.06,6,0.02,0.07,0.0,0
72567,66,5,0,0,149,1.0,0.13,0.05,20,0.08,0.06,1.0,0
72568,24,9,397,381,21,0.0,1.0,0.0,154,1.0,0.0,0.01,4
72569,12,9,43,125,121,0.0,0.99,0.02,215,0.84,0.02,0.0,4
72570,24,9,293,2486,27,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72571,54,9,826,327,1,0.0,1.0,0.0,55,0.51,0.04,0.0,4
72572,54,9,1083,336,1,0.0,1.0,0.0,174,0.68,0.08,0.0,4
72573,59,5,0,0,151,1.0,0.07,0.07,10,0.04,0.07,1.0,0
72574,24,9,234,1931,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72575,12,9,46,46,181,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72576,20,5,0,0,82,0.98,0.24,0.07,40,0.16,0.04,1.0,0
72577,24,9,253,1215,4,0.0,1.0,0.0,255,1.0,0.0,0.01,4
72578,29,5,0,0,259,1.0,0.07,0.06,20,0.08,0.06,1.0,0
72579,49,5,0,0,143,1.0,0.14,0.06,8,0.03,0.07,1.0,0
72580,28,5,0,0,174,1.0,0.03,0.07,6,0.02,0.06,1.0,0
72581,24,9,291,385,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72582,12,9,34,0,1,0.0,1.0,0.0,2,0.5,0.5,0.0,4
72583,51,5,0,0,299,1.0,0.01,0.06,4,0.02,0.07,1.0,0
72584,20,9,748,0,1,0.0,1.0,0.0,24,0.16,0.03,0.0,4
72585,4,9,9,34,1,0.0,1.0,0.0,9,0.11,0.13,0.0,4
72586,24,9,255,3326,35,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72587,54,9,1389,333,1,0.0,1.0,0.0,150,0.65,0.04,0.01,4
72588,54,9,1622,331,1,0.0,1.0,0.0,7,0.27,0.08,0.0,4
72589,19,9,1505,4152,1,0.0,1.0,0.0,28,0.19,0.05,0.01,4
72590,24,9,229,253,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72591,65,9,181,0,2,0.0,0.5,1.0,93,0.36,0.01,0.0,4
72592,18,5,0,0,107,1.0,0.17,0.06,7,0.03,0.07,1.0,0
72593,6,5,0,0,120,1.0,0.03,0.07,3,0.01,0.08,1.0,0
72594,18,5,0,0,235,1.0,0.05,0.07,12,0.05,0.07,1.0,0
72595,24,9,286,354,32,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72596,54,9,1180,489,1,0.0,1.0,0.0,10,0.04,0.47,0.0,1
72597,68,5,0,0,87,1.0,0.22,0.07,8,0.03,0.09,1.0,0
72598,49,5,0,0,269,1.0,0.07,0.05,2,0.01,0.07,1.0,0
72599,24,9,247,662,28,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72600,49,5,0,0,289,1.0,0.05,0.06,12,0.05,0.07,1.0,0
72601,20,9,245,0,2,0.0,1.0,0.0,61,0.35,0.04,0.0,4
72602,24,9,270,10702,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72603,24,1,0,0,5,0.0,1.0,0.0,245,1.0,0.0,0.0,4
72604,24,9,309,1215,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72605,69,5,0,0,227,1.0,0.02,0.07,4,0.02,0.07,1.0,0
72606,49,5,0,0,17,0.76,0.06,0.47,1,0.0,0.04,0.05,1
72607,24,9,175,45322,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72608,49,5,0,0,6,1.0,0.33,0.67,18,0.07,0.09,1.0,0
72609,24,9,342,511,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72610,24,5,0,0,2,0.5,1.0,0.0,255,1.0,0.0,0.5,4
72611,7,5,0,0,228,1.0,0.01,0.07,2,0.01,0.09,1.0,0
72612,54,9,1370,339,1,0.0,1.0,0.0,65,1.0,0.0,0.0,4
72613,24,9,343,1118,37,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72614,24,9,364,768,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72615,49,5,0,0,208,1.0,0.05,0.06,15,0.06,0.06,1.0,0
72616,24,9,54540,8314,4,0.0,1.0,0.0,233,1.0,0.0,0.0,0
72617,54,9,816,330,1,0.0,1.0,0.0,2,1.0,0.0,0.0,4
72618,32,5,0,0,136,1.0,0.05,0.06,14,0.05,0.07,1.0,0
72619,20,5,0,0,30,1.0,0.17,0.13,64,0.25,0.02,1.0,0
72620,49,5,0,0,218,1.0,0.03,0.07,6,0.02,0.07,1.0,0
72621,24,9,321,1374,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72622,60,5,0,0,21,1.0,0.57,0.1,52,0.2,0.04,1.0,0
72623,60,5,0,0,6,1.0,0.33,0.5,62,0.24,0.02,1.0,0
72624,24,9,220,13011,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72625,24,9,279,762,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72626,24,9,287,788,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72627,24,9,246,301,4,0.25,1.0,0.0,255,1.0,0.0,0.0,4
72628,60,9,250,15511,1,0.0,1.0,0.0,11,0.07,0.04,0.0,4
72629,26,5,0,0,106,1.0,0.15,0.06,16,0.06,0.07,1.0,0
72630,24,9,329,1443,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72631,65,9,125,0,5,0.0,0.4,0.4,16,0.06,0.01,0.0,4
72632,30,5,0,0,107,1.0,0.02,0.07,19,0.07,0.06,1.0,0
72633,28,5,0,0,234,1.0,0.02,0.06,5,0.02,0.07,1.0,0
72634,24,9,236,1872,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72635,24,9,311,866,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72636,24,1,0,0,1,0.0,1.0,0.0,170,1.0,0.0,0.0,4
72637,49,5,0,0,113,1.0,0.1,0.06,10,0.04,0.08,1.0,0
72638,67,5,0,0,272,1.0,0.04,0.06,10,0.04,0.08,1.0,0
72639,24,9,291,1096,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72640,24,9,255,3561,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72641,24,9,199,3386,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72642,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.12,0.0,1
72643,20,9,12,0,1,0.0,1.0,0.0,43,0.09,0.13,0.0,4
72644,12,9,42,42,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72645,24,9,326,1439,1,0.0,1.0,0.0,54,1.0,0.0,0.0,4
72646,14,9,8,0,1,0.0,1.0,0.0,210,1.0,0.0,0.0,1
72647,24,9,308,11283,26,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72648,12,9,37,102,2,0.0,0.5,1.0,229,0.46,0.23,0.0,4
72649,20,9,9178,0,4,0.0,1.0,0.0,75,1.0,0.0,0.0,4
72650,65,9,181,0,3,0.0,0.33,1.0,19,0.07,0.01,0.0,4
72651,12,9,46,46,18,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72652,24,9,173,19692,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72653,24,9,201,736,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72654,24,9,263,398,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72655,24,9,218,19550,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72656,40,5,0,0,237,1.0,0.09,0.05,21,0.08,0.05,1.0,0
72657,20,9,832,0,1,0.0,1.0,0.0,15,1.0,0.0,0.0,2
72658,24,9,223,1694,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72659,49,5,0,0,102,1.0,0.12,0.06,32,0.13,0.07,1.0,0
72660,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
72661,24,9,154,389,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72662,54,9,652,329,1,0.0,1.0,0.0,201,0.78,0.02,0.0,4
72663,20,9,12324,0,2,0.0,1.0,0.0,31,0.16,0.03,0.0,4
72664,24,9,197,7643,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72665,24,9,169,620,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72666,24,9,161,13187,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72667,49,5,0,0,51,1.0,0.27,0.12,15,0.06,0.07,1.0,0
72668,49,5,0,0,117,1.0,0.14,0.07,5,0.02,0.08,1.0,0
72669,15,9,520,0,89,0.0,1.0,0.0,255,1.0,0.0,0.0,0
72670,68,5,0,0,263,1.0,0.03,0.06,9,0.04,0.07,1.0,0
72671,14,9,8,0,1,0.0,1.0,0.0,67,1.0,0.0,0.0,1
72672,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.64,0.0,4
72673,12,9,46,157,73,0.0,1.0,0.0,238,0.93,0.01,0.0,4
72674,49,5,0,0,200,1.0,0.1,0.06,9,0.04,0.08,1.0,0
72675,24,9,307,2358,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72676,12,9,44,73,266,0.0,1.0,0.0,254,1.0,0.01,0.0,4
72677,18,9,7,138,1,0.0,1.0,0.0,10,0.06,0.04,0.0,4
72678,36,5,0,0,233,1.0,0.04,0.05,9,0.04,0.05,1.0,0
72679,49,5,0,0,141,1.0,0.03,0.06,24,0.09,0.05,1.0,0
72680,24,9,347,273,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72681,35,5,0,0,282,1.0,0.07,0.06,3,0.01,0.08,1.0,0
72682,49,1,0,0,383,0.06,0.0,1.0,1,0.0,1.0,0.09,1
72683,54,9,1249,331,1,0.0,1.0,0.0,10,0.04,0.76,0.0,4
72684,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
72685,18,5,0,0,36,1.0,0.28,0.11,64,0.25,0.02,1.0,0
72686,14,9,8,0,1,0.0,1.0,0.0,136,1.0,0.0,0.0,1
72687,49,5,0,0,103,1.0,0.19,0.06,15,0.06,0.06,1.0,0
72688,16,5,0,0,127,1.0,0.02,0.06,19,0.07,0.07,1.0,0
72689,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.74,0.0,1
72690,24,9,312,1227,7,0.0,1.0,0.0,36,1.0,0.0,0.0,4
72691,18,9,7,425,1,0.0,1.0,0.0,11,0.04,0.03,0.0,4
72692,54,9,1672,334,1,0.0,1.0,0.0,205,0.92,0.05,0.0,4
72693,24,9,318,5238,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72694,20,9,201,0,1,0.0,1.0,0.0,34,0.65,0.08,0.0,4
72695,12,9,43,107,6,0.0,1.0,0.0,226,0.91,0.01,0.0,4
72696,4,9,9,38,1,0.0,1.0,0.0,12,0.05,0.02,0.0,4
72697,54,9,1023,334,1,0.0,1.0,0.0,119,0.48,0.02,0.0,4
72698,24,9,195,11121,3,0.0,1.0,0.0,255,1.0,0.0,0.01,4
72699,63,5,0,0,202,1.0,0.0,0.07,1,0.0,0.09,1.0,0
72700,49,5,0,0,194,1.0,0.07,0.05,14,0.1,0.08,0.9,0
72701,60,5,0,0,96,1.0,0.02,0.06,2,0.01,0.07,1.0,0
72702,12,9,43,131,215,0.0,1.0,0.0,253,0.99,0.01,0.0,4
72703,24,9,271,11354,3,0.0,1.0,0.0,255,1.0,0.0,0.01,4
72704,20,5,0,0,26,1.0,0.19,0.15,65,0.25,0.03,1.0,0
72705,33,5,0,0,282,1.0,0.06,0.06,13,0.05,0.07,1.0,0
72706,49,5,0,0,201,1.0,0.0,0.06,5,0.02,0.06,1.0,0
72707,24,9,212,4210,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72708,2,5,0,0,216,1.0,0.03,0.06,6,0.02,0.07,1.0,0
72709,24,9,277,45760,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72710,24,9,262,458,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72711,24,5,0,0,246,1.0,0.07,0.06,16,0.06,0.06,1.0,0
72712,24,9,304,261,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72713,24,9,204,9180,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
72714,5,1,0,0,129,0.0,0.05,0.07,6,0.02,0.08,0.0,0
72715,54,9,1147,388,1,0.0,1.0,0.0,126,0.49,0.01,0.79,4
72716,49,5,0,0,113,1.0,0.06,0.07,8,0.03,0.06,1.0,0
