,dur,sbytes,dbytes,rate,sttl,dttl,sload,dload,dinpkt,smean,dmean,ct_state_ttl,label
37652,0.014031,2230,13288,4917.682122,31,29,1234409.5,7365975.0,0.36791399999999996,66,369,0,0
37653,0.041981,4342,63774,3453.9434130000004,31,29,816369.3125,11984278.0,0.58338,59,886,0,0
37654,0.019223,2854,30622,4837.9543189999995,31,29,1161941.375,12478801.0,0.397064,62,638,0,0
37655,0.02094,1540,1644,1575.931218,31,29,551671.4375,593314.25,1.2027649999999999,96,91,0,0
37656,0.001126,130,162,2664.298498,31,29,461811.75,575488.5,0.003,65,81,0,0
37657,0.0017170000000000002,528,304,4076.878192,31,29,1845078.625,1062318.0,0.223667,132,76,0,0
37658,0.054711,4862,79882,3088.958394,31,29,702600.9375,11544881.0,0.6368119999999999,58,929,0,0
37659,0.026135000000000002,2958,32368,3711.498067,31,29,886780.1875,9709891.0,0.5205310000000001,62,647,0,0
37660,0.021029,1540,1644,1569.2615529999998,31,29,549336.625,590803.1875,1.208882,96,91,0,0
37661,0.038441,320,1890,338.1806,31,29,55565.67578,344215.8125,5.421857,53,236,0,0
37662,0.223529,424,8824,85.000158,31,29,13277.91895,289501.5938,20.254998999999998,53,735,0,0
37663,0.016936,2230,13288,4074.161444,31,29,1022673.563,6102503.5,0.481882,66,369,0,0
37664,0.013611000000000002,1540,1644,2424.509582,31,29,848725.3125,912791.125,0.772647,96,91,0,0
37665,0.032905000000000004,2854,30622,2826.3180859999998,31,29,678802.5625,7290077.0,0.689106,62,638,0,0
37666,0.021043,1540,1644,1568.217404,31,29,548971.125,590410.0625,1.2105290000000002,96,91,0,0
37667,0.723241,3022,17186,103.699877,31,29,32641.95508,184513.8906,21.892757999999997,72,505,0,0
37668,0.001302,146,178,2304.147432,31,29,448540.6875,546851.0,0.003,73,89,0,0
37669,0.001048,146,178,2862.595564,31,29,557251.9375,679389.375,0.009000000000000001,73,89,0,0
37670,0.004063000000000001,1044,824,4184.100447999999,31,29,1799655.5,1460989.375,0.395556,131,82,0,0
37671,0.001038,146,178,2890.173445,31,29,562620.4375,685934.5,0.008,73,89,0,0
37672,0.001174,132,164,2555.366323,31,29,449744.4688,558773.4375,0.008,66,82,0,0
37673,0.032191000000000004,7814,15296,7672.951857999999,31,29,1926004.125,3771240.25,0.252424,64,121,0,0
37674,0.306767,37228,3380,303.161696,31,29,952201.5625,86058.80469,7.468389999999999,716,80,0,0
37675,1.508667,1580,7488,17.896594,31,29,7683.604004000001,37224.91406,100.545536,132,468,0,0
37676,0.001052,146,178,2851.711087,31,29,555133.0625,676806.125,0.003,73,89,0,0
37677,0.025749,2958,32368,3767.136619,31,29,900073.8125,9855451.0,0.513776,62,647,0,0
37678,0.404527,11826,495632,1480.741675,31,29,232745.8906,9776969.0,1.022894,58,1252,0,0
37679,0.001142,146,178,2626.970309,31,29,511383.5625,623467.625,0.001,73,89,0,0
37680,0.001027,146,178,2921.129446,31,29,568646.5625,693281.375,0.002,73,89,0,0
37681,3.2558700000000003,22112,979354,355.97243199999997,31,29,54193.80859,2403238.5,4.24425,56,1275,0,0
37682,0.001075,146,178,2790.69758,31,29,543255.8125,662325.5625,0.009000000000000001,73,89,0,0
37683,1.254848,1684,10168,24.704187,31,29,9970.928711,61228.13281,73.774059,120,565,0,0
37684,0.047358,7814,14840,5215.592008,31,29,1309177.0,2487098.25,0.37484,64,118,0,0
37685,0.001217,146,178,2465.078155,31,29,479868.5625,585045.1875,0.009000000000000001,73,89,0,0
37686,0.020119,1540,1644,1640.24055,31,29,574183.625,617525.6875,1.1525290000000001,96,91,0,0
37687,0.223467,424,8824,85.023737,31,29,13281.60254,289581.9063,20.264091,53,735,0,0
37688,0.001051,146,178,2854.424439,31,29,555661.3125,677450.0625,0.002,73,89,0,0
37689,0.022945,2958,32368,4227.5005710000005,31,29,1010067.563,11059839.0,0.454633,62,647,0,0
37690,0.003101,320,1828,4192.195935,31,29,688810.0625,4127700.5,0.356143,53,229,0,0
37691,0.004409000000000001,130,162,680.42643,31,29,117940.5781,146972.1094,0.004,65,81,0,0
37692,0.38716999999999996,4752,3080,147.22215500000001,31,29,94697.42188,61533.69531,13.331482000000001,170,103,0,0
37693,0.001016,130,162,2952.755752,31,29,511811.0,637795.25,0.002,65,81,0,0
37694,0.015718,1540,1644,2099.503752,31,29,734953.5625,790431.375,0.8975290000000001,96,91,0,0
37695,0.085798,4966,77172,1969.742821,31,29,457726.2813,7110095.5,1.02706,58,919,0,0
37696,0.101021,4550,71834,1554.132321,31,29,355728.0313,5617604.5,1.271962,58,898,0,0
37697,0.045423000000000005,320,1828,286.198615,31,29,47024.63281,281795.5625,6.413857,53,229,0,0
37698,0.004605,568,312,1520.086893,31,29,740065.1875,406514.6563,1.045,142,78,0,0
37699,0.602831,7814,15296,409.733404,31,29,102848.0625,201383.1406,4.818912,64,121,0,0
37700,3.201876,17642,1087890,335.74068,31,29,43946.73828,2714488.75,4.297097,53,1458,0,0
37701,0.001052,130,162,2851.711087,31,29,494296.5938,615969.625,0.008,65,81,0,0
37702,0.001174,146,178,2555.366323,31,29,497444.6563,606473.625,0.009000000000000001,73,89,0,0
37703,0.001049,146,178,2859.866662,31,29,556720.6875,678741.6875,0.006,73,89,0,0
37704,0.001062,146,178,2824.858614,31,29,549905.8125,670433.125,0.009000000000000001,73,89,0,0
37705,0.0017760000000000002,528,304,3941.4413990000003,31,29,1783783.75,1027027.0,0.233,132,76,0,0
37706,1.055532,1684,10168,29.369077,31,29,11853.73828,72789.83594,62.058234999999996,120,565,0,0
37707,0.026463999999999998,2854,30622,3514.2079350000004,31,29,844014.5,9064389.0,0.552574,62,638,0,0
37708,0.18770699999999998,320,1828,69.25687099999999,31,29,11379.436520000001,68191.38281,26.749000000000002,53,229,0,0
37709,0.023672,2934,3740,4435.620222,31,29,972625.875,1240621.875,0.436623,56,69,0,0
37710,0.22428800000000002,8928,320,84.712512,31,29,295726.9063,9523.469727,44.728801000000004,638,53,0,0
37711,0.0009660000000000001,132,164,3105.589993,31,29,546583.8125,679089.0,0.006,66,82,0,0
37712,1.250062,1684,10168,24.79877,31,29,10009.10352,61462.55078,73.500294,120,565,0,0
37713,0.197684,4550,71834,794.196779,31,29,181785.0625,2870723.0,2.527282,58,898,0,0
37714,1.102723,1580,10168,26.298534999999998,31,29,10512.15918,69674.79688,64.833648,132,565,0,0
37715,0.0009449999999999999,130,162,3174.603249,31,29,550264.5625,685714.3125,0.003,65,81,0,0
37716,0.094675,37228,3380,982.307926,31,29,3085334.25,278848.6875,2.297756,716,80,0,0
37717,0.48081899999999994,37232,3276,189.260413,31,29,607563.375,53159.29688,12.315128,716,82,0,0
37718,1.107116,1684,10168,28.00068,31,29,11301.43555,69398.32813,65.095588,120,565,0,0
37719,1.005735,1580,10168,28.834632,31,29,11525.89844,76393.875,59.128767,132,565,0,0
37720,0.0010140000000000001,132,164,2958.579772,31,29,520710.0313,646942.75,0.009000000000000001,66,82,0,0
37721,0.000985,146,178,3045.6851260000003,31,29,592893.375,722842.625,0.006,73,89,0,0
37722,1.3472819999999999,13690,974552,684.340743,31,29,80974.875,5778128.0,2.0161830000000003,54,1457,0,0
37723,0.013877,1540,1644,2378.035645,31,29,832456.625,895294.375,0.7855880000000001,96,91,0,0
37724,1.2092479999999999,1684,10168,25.635768,31,29,10346.92676,63537.01172,71.099471,120,565,0,0
37725,0.030583,1540,1644,1079.030841,31,29,377726.1875,406238.75,1.7701770000000001,96,91,0,0
37726,1.101966,1684,10168,28.131539,31,29,11354.25195,69722.65625,64.795,120,565,0,0
37727,0.001037,130,162,2892.960519,31,29,501446.5,624879.5,0.009000000000000001,65,81,0,0
37728,0.02014,1540,1644,1638.530313,31,29,573584.9375,616881.8125,1.157353,96,91,0,0
37729,0.020863999999999997,1540,1644,1581.671738,31,29,553680.9375,595475.4375,1.1987649999999999,96,91,0,0
37730,0.0010869999999999999,146,178,2759.889575,31,29,537258.5,655013.8125,0.009000000000000001,73,89,0,0
37731,0.823103,2714,3486,117.846732,31,29,25833.94727,33210.91016,16.787142000000003,57,70,0,0
37732,0.331646,11930,495632,1812.173246,31,29,286401.7813,11925511.0,0.838276,58,1252,0,0
37733,0.001031,146,178,2909.796171,31,29,566440.3125,690591.625,0.006999999999999999,73,89,0,0
37734,0.035132,2958,32368,2761.015727,31,29,659683.5,7223272.5,0.704857,62,647,0,0
37735,0.001021,146,178,2938.295862,31,29,571988.25,697355.5625,0.008,73,89,0,0
37736,0.09202300000000001,2958,32368,1054.084304,31,29,251850.0781,2757658.5,1.8662450000000002,62,647,0,0
37737,0.382751,4872,3080,148.921889,31,29,98194.39063,62244.125,13.179482,174,103,0,0
37738,0.019201,1540,1644,1718.66055,31,29,601635.375,647049.6875,1.1023530000000001,96,91,0,0
37739,1.162364,1684,10168,26.669787,31,29,10764.26953,66099.77344,68.344824,120,565,0,0
37740,1.046698,2934,3740,100.315471,31,29,21996.79492,28057.75977,19.739,56,69,0,0
37741,1.362782,1684,10168,22.747585,31,29,9181.21875,56378.78906,80.132588,120,565,0,0
37742,0.021837,2854,30622,4258.8268,31,29,1022851.125,10985026.0,0.452064,62,638,0,0
37743,0.014252,1540,1644,2315.464568,31,29,810552.9375,871737.3125,0.811471,96,91,0,0
37744,0.023091,304,296,216.53458500000002,29,31,78991.82031,51275.39063,0.005,76,148,0,0
37745,0.036177999999999995,528,304,193.487754,31,29,87567.03125,50417.37891,7.706333,132,76,0,0
37746,0.33316599999999996,37268,3380,279.14012599999995,31,29,877688.5625,79239.78125,8.113146,717,80,0,0
37747,0.333978,424,8824,56.889975,31,29,8886.8125,193761.2656,30.311816999999998,53,735,0,0
37748,7.144775999999999,18162,1087890,151.859207,31,29,20276.63281,1216477.125,9.589229,53,1458,0,0
37749,0.001031,130,162,2909.796171,31,29,504364.6563,628516.0,0.009000000000000001,65,81,0,0
37750,6.036487999999999,17642,1087890,178.08367900000002,31,29,23310.24219,1439820.0,8.101773,53,1458,0,0
37751,0.22296300000000002,424,8824,85.21593100000001,31,29,13311.625,290236.5,20.225637,53,735,0,0
37752,0.001135,146,178,2643.171742,31,29,514537.4375,627312.75,0.003,73,89,0,0
37753,0.063547,3806,52014,2029.993539,31,29,471713.8438,6448896.0,0.970369,59,788,0,0
37754,1.101682,1684,10168,28.138793,31,29,11357.17969,69740.63281,64.763882,120,565,0,0
37755,0.06496,2854,30622,1431.650182,31,29,343842.3438,3692733.75,1.370809,62,638,0,0
37756,1.161712,1684,10168,26.684753999999998,31,29,10770.31055,66136.86719,68.304529,120,565,0,0
37757,0.352043,5080,2976,156.23091399999998,31,29,111327.3047,65219.30469,13.017519,181,106,0,0
37758,0.016926,2334,13184,4076.568618,31,29,1072905.625,6048446.0,0.49736400000000003,65,388,0,0
37759,0.0030269999999999997,320,1828,4294.6812039999995,31,29,705649.1875,4228609.0,0.353714,53,229,0,0
37760,1.161881,1684,10168,26.680874,31,29,10768.74512,66127.25781,68.314706,120,565,0,0
37761,0.017016,2958,32368,5700.517434,31,29,1362012.25,14913494.0,0.335429,62,647,0,0
37762,0.024411000000000002,37228,3380,3809.757847,31,29,11966081.0,1081479.625,0.5826100000000001,716,80,0,0
37763,0.027384,1540,1644,1205.083265,31,29,421852.1875,453695.5938,1.583177,96,91,0,0
37764,0.001029,130,162,2915.451794,31,29,505344.9688,629737.5625,0.006,65,81,0,0
37765,0.000909,146,178,3300.330052,31,29,642464.25,783278.3125,0.004,73,89,0,0
37766,0.06489,4966,77276,2635.228961,31,29,605208.8125,9416305.0,0.7567649999999999,58,899,0,0
37767,1.005917,1580,10168,28.829418,31,29,11523.81445,76380.0625,59.142825,132,565,0,0
37768,0.352229,11722,495632,1694.92007,31,29,264918.5625,11228627.0,0.890443,58,1252,0,0
37769,0.020375,1540,1644,1619.631877,31,29,566969.3125,609766.875,1.170059,96,91,0,0
37770,0.000921,130,162,3257.328891,31,29,564603.6875,703583.0625,0.008,65,81,0,0
37771,0.93885,7816,16782,263.087824,31,29,66055.28125,141867.1875,7.506808,64,133,0,0
37772,0.001116,146,178,2688.172044,31,29,523297.5,637992.8125,0.011000000000000001,73,89,0,0
37773,1.310211,1684,10168,23.660312,31,29,9549.607422,58640.9375,77.042176,120,565,0,0
37774,0.019181,1540,1644,1720.452525,31,29,602262.625,647724.3125,1.101177,96,91,0,0
37775,0.031214999999999996,528,8824,672.753465,31,29,121992.625,2073105.875,2.797091,53,735,0,0
37776,0.000991,146,178,3027.2452710000002,31,29,589303.75,718466.1875,0.006999999999999999,73,89,0,0
37777,0.001039,146,178,2887.391736,31,29,562078.9375,685274.3125,0.008,73,89,0,0
37778,0.033592000000000004,3806,52014,3840.199979,31,29,892355.3125,12199571.0,0.509154,59,788,0,0
37779,1.158397,1684,10168,26.761120000000002,31,29,10801.13379,66326.14063,68.111176,120,565,0,0
37780,0.036918,4862,77276,4577.712845,31,29,1041226.5,16550843.0,0.42803500000000005,58,899,0,0
37781,30.984524,184,112,0.225919,0,0,35.630691999999996,21.688248,15491.482,46,28,0,0
37782,0.022981,3062,32264,4220.8782630000005,31,29,1044689.125,10997607.0,0.477617,61,672,0,0
37783,0.020153,2230,13288,3423.808025,31,29,859425.4375,5128368.0,0.5598,66,369,0,0
37784,0.000999,130,162,3003.0028829999997,31,29,520520.5,648648.625,0.004,65,81,0,0
37785,1.222687,1580,10168,23.718253,31,29,9480.758789,62838.64844,71.891295,132,565,0,0
37786,30.984524,184,112,0.225919,0,0,35.630691999999996,21.688248,15491.482,46,28,0,0
37787,0.027741000000000002,2854,30622,3352.4386219999997,31,29,805162.0625,8647129.0,0.5912390000000001,62,638,0,0
37788,0.001084,146,178,2767.527704,31,29,538745.375,656826.5625,0.005,73,89,0,0
37789,0.001025,146,178,2926.8292539999998,31,29,569756.125,694634.125,0.008,73,89,0,0
37790,0.223348,568,152,22.386589,31,29,15258.699219999999,2722.209229,0.003,142,76,0,0
37791,0.001684,528,304,4156.7695539999995,31,29,1881235.125,1083135.375,0.19933299999999998,132,76,0,0
37792,0.005076,2158,1918,8471.237193,31,29,3260835.25,2873128.5,0.228316,90,96,0,0
37793,0.032708999999999995,4238,63878,4433.030831,31,29,1022348.625,15412272.0,0.439658,59,863,0,0
37794,0.0048270000000000006,568,312,1450.176033,31,29,706028.5625,387818.5,1.101333,142,78,0,0
37795,0.094958,2416,29640,768.7609269999999,31,29,198487.75,2423724.25,2.862333,60,872,0,0
37796,0.001044,130,162,2873.563127,31,29,498084.2813,620689.625,0.009000000000000001,65,81,0,0
37797,0.068874,2854,30622,1350.291808,31,29,324302.3438,3482881.75,1.4526379999999999,62,638,0,0
37798,0.031967,4238,63878,4535.927793,31,29,1046078.813,15770013.0,0.42930100000000004,59,863,0,0
37799,0.001041,130,162,2881.844351,31,29,499519.6875,622478.375,0.006999999999999999,65,81,0,0
37800,0.019142,1540,1644,1723.957789,31,29,603489.6875,649044.0,1.0974709999999999,96,91,0,0
37801,0.8527030000000001,2934,3740,123.137837,31,29,27001.195310000003,34441.06641,16.078604000000002,56,69,0,0
37802,0.030958999999999997,4238,63878,4683.613689,31,29,1080138.25,16283471.0,0.414671,59,863,0,0
37803,0.372606,12138,495632,1623.698988,31,29,259383.9063,10614558.0,0.942005,58,1252,0,0
37804,0.001142,130,162,2626.970309,31,29,455341.5313,567425.5625,0.008,65,81,0,0
37805,0.22243800000000002,8928,320,85.417063,31,29,298186.4688,9602.675781,44.366602,638,53,0,0
37806,0.037906,4862,77276,4458.397261,31,29,1014087.5,16119454.0,0.43950600000000006,58,899,0,0
37807,0.10792,4862,79882,1565.974818,31,29,356189.7813,5852780.0,1.258329,58,929,0,0
37808,0.001166,132,164,2572.8987309999998,31,29,452830.1875,562607.1875,0.008,66,82,0,0
37809,0.393276,4752,3080,144.936378,31,29,93227.14844,60578.32031,13.542,170,103,0,0
37810,0.070997,4238,63878,2042.339825,31,29,471005.8125,7100581.5,0.9640139999999999,59,863,0,0
37811,1.005699,1580,10168,28.835664,31,29,11526.311520000001,76396.60938,59.126996999999996,132,565,0,0
37812,4.485735,12762,520070,142.00571599999998,31,29,22658.49414,925279.8125,10.80786,57,1250,0,0
37813,0.0752,568,312,93.08510799999999,31,29,45319.14844,24893.61719,23.627666,142,78,0,0
37814,0.0011279999999999999,132,164,2659.574528,31,29,468085.125,581560.3125,0.008,66,82,0,0
37815,0.0010140000000000001,146,178,2958.579772,31,29,575936.875,702169.625,0.003,73,89,0,0
37816,0.059896000000000005,2854,30622,1552.691339,31,29,372913.0625,4004942.0,1.2635530000000001,62,638,0,0
37817,0.067225,2922,27426,1323.9122009999999,31,29,340349.5625,3187980.5,1.588976,62,638,0,0
37818,0.004225,1028,824,4023.668822,31,29,1704142.125,1404970.5,0.370111,129,82,0,0
37819,0.025912,37268,3380,3589.070719,31,29,11284965.0,1018833.0,0.619854,717,80,0,0
37820,0.030588,1540,1644,1078.854483,31,29,377664.4688,406172.375,1.7727060000000001,96,91,0,0
37821,0.222448,8928,320,85.413218,31,29,298173.0625,9602.244141,44.372602,638,53,0,0
37822,0.018609,994,8896,1021.011318,31,29,384760.0625,3442205.25,1.9212220000000002,99,890,0,0
37823,0.391477,4736,3080,145.602428,31,29,93328.60156,60856.70703,13.482379000000002,169,103,0,0
37824,0.004843,568,312,1445.385135,31,29,703696.0625,386537.2813,1.125333,142,78,0,0
37825,0.030601,1540,1644,1078.3961160000001,31,29,377504.0,405999.8125,1.772471,96,91,0,0
37826,0.016949000000000002,2958,32368,5723.051562,31,29,1367396.375,14972447.0,0.33398,62,647,0,0
37827,0.001053,146,178,2849.002888,31,29,554605.875,676163.375,0.002,73,89,0,0
37828,0.002598,320,1890,5003.84913,31,29,822170.875,5093148.5,0.306286,53,236,0,0
37829,0.000975,130,162,3076.9231600000003,31,29,533333.375,664615.375,0.003,65,81,0,0
37830,0.001,146,178,2999.9998579999997,31,29,584000.0,711999.9375,0.006999999999999999,73,89,0,0
37831,0.024099000000000002,37232,3380,3859.081322,31,29,12121997.0,1095481.125,0.575122,716,80,0,0
37832,0.075157,3806,52014,1716.4069510000002,31,29,398845.0625,5452692.0,1.148431,59,788,0,0
37833,1.13215,1684,10168,27.381528999999997,31,29,11051.53906,67863.79688,66.569118,120,565,0,0
37834,0.038613,37268,3380,2408.515328,31,29,7572993.5,683707.5625,0.915781,717,80,0,0
37835,1.207867,7814,15296,204.49270900000002,31,29,51330.15234,100507.75,9.658928,64,121,0,0
37836,0.069379,7814,15296,3560.1549950000003,31,29,893642.125,1749809.0,0.537432,64,121,0,0
37837,0.019030000000000002,1540,1644,1734.1041239999997,31,29,607041.5625,652863.9375,1.092118,96,91,0,0
37838,0.0047799999999999995,568,304,1464.435123,31,29,712970.6875,381589.9375,1.100667,142,76,0,0
37839,0.47584799999999994,37232,3276,191.237542,31,29,613910.3125,53714.63281,12.181128,716,82,0,0
37840,0.005536999999999999,8928,320,3431.461068,31,29,11979050.0,385768.4688,0.8874,638,53,0,0
37841,0.01968,3022,17186,3810.975447,31,29,1199593.5,6780894.0,0.5752729999999999,72,505,0,0
37842,0.834708,7816,16782,295.911873,31,29,74296.64063,159567.1875,6.671336,64,133,0,0
37843,0.985816,2934,3740,106.51074799999999,31,29,23355.27148,29790.54883,18.591057,56,69,0,0
37844,0.005082,4560,2456,6887.052278,31,29,6780008.0,3652105.5,0.267235,253,136,0,0
37845,0.076186,2854,30622,1220.6966949999999,31,29,293177.2188,3148610.0,1.609532,62,638,0,0
37846,0.021919,1540,1644,1505.543075,31,29,527031.3125,566814.1875,1.217588,96,91,0,0
37847,0.001077,130,162,2785.515187,31,29,482822.625,601671.25,0.009000000000000001,65,81,0,0
37848,0.024497,37232,3380,3796.383153,31,29,11925052.0,1077683.0,0.5840489999999999,716,80,0,0
37849,0.0017850000000000001,528,304,3921.5686909999995,31,29,1774790.0,1021848.75,0.242333,132,76,0,0
37850,0.046254,320,1828,281.056764,31,29,46179.78906,276732.8125,6.529429,53,229,0,0
37851,0.001082,146,178,2772.643321,31,29,539741.25,658040.6875,0.001,73,89,0,0
37852,0.001307,146,178,2295.332723,31,29,446824.7813,544758.9375,0.217,73,89,0,0
37853,0.0752,568,312,93.08510799999999,31,29,45319.14844,24893.61719,23.627666,142,78,0,0
37854,0.000998,146,178,3006.011927,31,29,585170.3125,713426.8125,0.003,73,89,0,0
37855,0.004961999999999999,4560,2456,7053.607325,31,29,6943974.0,3740427.25,0.26005900000000004,253,136,0,0
37856,0.0010220000000000001,146,178,2935.420795,31,29,571428.5625,696673.1875,0.009000000000000001,73,89,0,0
37857,0.228001,8928,320,83.33296800000001,31,29,290911.0,9368.379883,45.467,638,53,0,0
37858,0.001004,130,162,2988.047923,31,29,517928.3125,645418.375,0.009000000000000001,65,81,0,0
37859,0.840627,2934,3740,124.906764,31,29,27389.08008,34935.82813,15.850075,56,69,0,0
37860,0.123749,4862,79882,1365.6675699999998,31,29,310628.7813,5104138.0,1.450294,58,929,0,0
37861,0.16918699999999998,2158,1918,254.156652,31,29,97832.57813,86200.47656,8.864842,90,96,0,0
37862,0.0010869999999999999,132,164,2759.889575,31,29,485740.5625,603495.875,0.008,66,82,0,0
37863,0.004946,1044,824,3437.120946,31,29,1478366.375,1200161.75,0.49422200000000005,131,82,0,0
37864,0.001075,146,178,2790.69758,31,29,543255.8125,662325.5625,0.008,73,89,0,0
37865,0.0010789999999999999,146,178,2780.352305,31,29,541241.9375,659870.25,0.008,73,89,0,0
37866,1.005952,1684,10168,30.81658,31,29,12437.96875,76377.39844,59.142235,120,565,0,0
37867,0.016968,2958,32368,5716.642864,31,29,1365865.125,14955681.0,0.333061,62,647,0,0
37868,0.001193,146,178,2514.668894,31,29,489522.2188,596814.75,0.003,73,89,0,0
37869,1.078069,1684,10168,28.755118,31,29,11605.936520000001,71268.16406,63.387471,120,565,0,0
37870,1.09917,1684,10168,28.203098999999998,31,29,11383.13477,69900.01563,64.623706,120,565,0,0
37871,0.001802,528,304,3884.572731,31,29,1758046.625,1012208.688,0.225333,132,76,0,0
37872,0.761868,7816,16782,324.203143,31,29,81399.92969,174822.9375,6.090576,64,133,0,0
37873,0.001117,146,178,2685.7654260000004,31,29,522829.0,637421.6875,0.008,73,89,0,0
37874,0.754837,7814,15296,327.222974,31,29,82136.9375,160829.4219,6.034752,64,121,0,0
37875,0.005029,1044,824,3380.3938,31,29,1453967.0,1180354.0,0.5012220000000001,131,82,0,0
37876,0.0010279999999999998,132,164,2918.287859,31,29,513618.6563,638132.25,0.003,66,82,0,0
37877,1.019973,1580,10168,28.432123999999998,31,29,11365.00586,75327.48438,59.968942000000006,132,565,0,0
37878,0.00506,4560,2456,6916.996212000001,31,29,6809486.5,3667984.25,0.26882399999999995,253,136,0,0
37879,0.042386,4550,71834,3704.053303,31,29,847827.125,13388761.0,0.528468,58,898,0,0
37880,0.004556,568,312,1536.435391,31,29,748024.5625,410886.7188,1.070667,142,78,0,0
37881,0.0038810000000000003,1028,824,4380.314372,31,29,1855192.0,1529502.75,0.37233299999999997,129,82,0,0
37882,0.005179,2158,1918,8302.761011,31,29,3195983.75,2815987.5,0.231789,90,96,0,0
37883,1.378321,1684,10168,22.491131,31,29,9077.710938,55743.17969,81.045647,120,565,0,0
37884,0.004817,568,312,1453.186593,31,29,707494.25,388623.625,1.115667,142,78,0,0
37885,0.005337,2158,1918,8056.961001000001,31,29,3101367.75,2732621.5,0.237053,90,96,0,0
37886,0.282859,12078,1238,130.807223,31,29,322620.0938,33288.67188,14.858685000000001,671,62,0,0
37887,0.016031,2854,30622,5801.259782,31,29,1393300.375,14963507.0,0.33121300000000004,62,638,0,0
37888,1.176682,1684,10168,26.345266,31,29,10633.28906,65295.46484,69.187588,120,565,0,0
37889,0.009988,568,160,500.60073700000004,31,29,341209.4688,64076.89453,0.001,142,80,0,0
37890,0.001802,528,304,3884.572731,31,29,1758046.625,1012208.688,0.240333,132,76,0,0
37891,0.09689099999999999,3406,25102,1011.445842,31,30,276269.2188,2024460.5,2.2938330000000002,61,584,0,0
37892,0.502645,37232,3276,181.042281,31,29,581181.5625,50850.99609,12.875795,716,82,0,0
37893,0.0010400000000000001,130,162,2884.615377,31,29,500000.0,623076.9375,0.009000000000000001,65,81,0,0
37894,0.005173,2158,1918,8312.391195999999,31,29,3199690.75,2819253.75,0.234211,90,96,0,0
37895,0.001035,146,178,2898.550823,31,29,564251.25,687922.75,0.003,73,89,0,0
37896,0.00091,146,178,3296.7032879999997,31,29,641758.25,782417.5625,0.006,73,89,0,0
37897,0.001039,146,178,2887.391736,31,29,562078.9375,685274.3125,0.002,73,89,0,0
37898,0.017028,2958,32368,5696.499814,31,29,1361052.375,14902983.0,0.333102,62,647,0,0
37899,0.036543,4862,77276,4624.688661,31,29,1051911.375,16720685.0,0.424529,58,899,0,0
37900,1.0308959999999998,1684,10168,30.07093,31,29,12137.01563,74529.34375,60.299824,120,565,0,0
37901,1.204685,1684,10168,25.732869,31,29,10386.11816,63777.66797,70.831529,120,565,0,0
37902,0.001335,146,178,2247.190949,31,29,437453.1563,533333.3125,0.002,73,89,0,0
37903,0.392836,4752,3080,145.098716,31,29,93331.57031,60646.171879999994,13.529069,170,103,0,0
37904,0.223458,8928,320,85.02716099999999,31,29,296825.3438,9558.842773,44.558602,638,53,0,0
37905,3.086016,25936,49682,221.320957,31,29,67030.11719,128432.2578,8.740461999999999,79,140,0,0
37906,1.10104,1684,10168,28.155199,31,29,11363.80176,69781.29688,64.72294000000001,120,565,0,0
37907,0.000851,304,296,5875.440528,29,31,2143360.75,1391304.375,0.002,76,148,0,0
37908,0.001015,130,162,2955.664893,31,29,512315.25,638423.625,0.009000000000000001,65,81,0,0
37909,0.045583,11112,1482,723.954129,31,29,1852796.0,241669.0469,3.4610000000000003,556,106,0,0
37910,0.015842,4232,2456,2209.317002,31,29,2018432.0,1171569.25,0.7572939999999999,235,136,0,0
37911,0.740009,2918,17186,98.647448,31,29,30767.19336,180332.9375,22.40103,73,505,0,0
37912,1.0698379999999998,1684,10168,28.976347999999998,31,29,11695.22852,71816.47656,62.827059,120,565,0,0
37913,0.669779,2934,3740,156.768127,31,29,34375.51953,43847.29688,12.627642,56,69,0,0
37914,0.068064,2230,13288,1013.751812,31,29,254466.3906,1518453.25,1.881686,66,369,0,0
37915,0.0017109999999999998,528,304,4091.174776,31,29,1851548.875,1066043.25,0.20466700000000002,132,76,0,0
37916,0.386332,4752,3080,147.54149099999998,31,29,94902.82813,61667.16797,13.302862,170,103,0,0
37917,0.001045,130,162,2870.813285,31,29,497607.625,620095.6875,0.003,65,81,0,0
37918,0.0029980000000000002,320,1828,4336.224134,31,29,712475.0,4269513.0,0.353,53,229,0,0
37919,0.000327,104,104,9174.312291,31,29,1272171.25,1272171.25,0.004,52,52,0,0
37920,0.222194,6320,320,67.508573,31,29,204794.0156,9613.220703,44.117398,632,53,0,0
37921,0.031261000000000004,4238,63878,4638.367179,31,29,1069703.5,16126163.0,0.41987700000000006,59,863,0,0
37922,0.049036,2958,32368,1978.138514,31,29,472632.3438,5175136.5,1.008313,62,647,0,0
37923,0.47767200000000004,37268,3380,194.69426299999998,31,29,612169.0,55268.046879999994,11.637122,717,80,0,0
37924,0.22636199999999998,260,2712,44.177025,31,29,7351.057129000001,79872.0625,0.228,52,452,0,0
37925,0.0017219999999999998,528,304,4065.040751,31,29,1839721.25,1059233.5,0.20800000000000002,132,76,0,0
37926,0.015892,2854,30622,5852.000687,31,29,1405487.0,15094386.0,0.326596,62,638,0,0
37927,0.016079,2854,30622,5783.942051,31,29,1389141.125,14918839.0,0.33083,62,638,0,0
37928,0.001082,146,178,2772.643321,31,29,539741.25,658040.6875,0.008,73,89,0,0
37929,0.000997,146,178,3009.027007,31,29,585757.25,714142.4375,0.009000000000000001,73,89,0,0
